date,NOx,SOx,먼지,NOx_conc,n_units,api_gen_mwh,utilization,temp_mean,humidity_mean,wind_dir,wind_speed_mean,precipitation,pressure_mean,wind_sin,wind_cos,stagnation_idx,solar_radiation,wind_speed_max,heat_efficiency,LNG,gen_mwh_combined,coal_ratio,lng_ratio,유연탄,solar_mwh,wind_mwh,renewable_mwh,renewable_ratio,plant_type,is_coal,month,dayofweek,year,season,seasonal_mgmt,SOx_lag1,SOx_lag7,NOx_lag1,NOx_lag7,먼지_lag1,먼지_lag7
2022-01-01,5538.575197728,0.0,0.0,9.29125,8.0,13079.0,60.55092592592592,-3.35,57.06,324.75,1.44,,,-0.5771451900372337,0.8166415551616788,39.625,,2.16,29.145,2641.6451612903224,13079.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,5,2022,winter,1,,,,,,
2022-01-02,5740.806687984,0.0,0.0,9.01,8.0,12962.0,60.00925925925926,-6.38,57.16,324.68,1.44,,,-0.5781424749345445,0.8159358299992467,39.69444444444444,,2.16,29.145,2641.6451612903224,12962.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,6,2022,winter,1,0.0,,332314.51186368,,0.0,
2022-01-03,7084.494713231999,0.0,0.0,10.70125,8.0,15821.0,73.24537037037037,-0.17,81.06,322.0,1.1,,,-0.6156614753256582,0.7880107536067221,73.69090909090909,,1.65,29.145,2641.6451612903224,15821.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,0,2022,winter,1,0.0,,344448.40127904,,0.0,
2022-01-04,6688.697830272,0.0,0.0,9.49875,8.0,15371.0,71.16203703703704,-6.71,50.95,324.58,1.43,,,-0.5795656703222735,0.8149255387971921,35.629370629370634,,2.145,29.145,2641.6451612903224,15371.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,1,2022,winter,1,0.0,,425069.68279392,,0.0,
2022-01-05,6502.802869008,0.0,0.0,10.725,8.0,15349.0,71.06018518518519,-2.67,57.42,325.0,1.45,,,-0.5735764363510465,0.8191520442889916,39.6,,2.175,29.145,2641.6451612903224,15349.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,2,2022,winter,1,0.0,,401321.86981632,,0.0,
2022-01-06,5433.5151277919995,0.0,0.0,11.1125,8.0,15312.0,70.88888888888889,-5.43,60.56,324.94,1.48,,,-0.5744339357106558,0.8185509474088746,40.91891891891892,,2.22,29.145,2641.6451612903224,15312.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,3,2022,winter,1,0.0,,390168.17214048,,0.0,
2022-01-07,5284.104911568001,0.0,0.0,10.8525,8.0,16063.0,74.36574074074073,-4.8,62.78,324.98,1.52,,,-0.5738623394059101,0.8189517784409385,41.30263157894737,,2.28,29.145,2641.6451612903224,16063.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,4,2022,winter,1,0.0,,326010.90766752,,0.0,
2022-01-08,4822.237590336,0.0,0.0,11.23,8.0,14928.0,69.11111111111111,3.34,77.89,322.01,1.16,,,-0.6155239321273803,0.7881181948023076,67.14655172413794,,1.7399999999999998,29.145,2641.6451612903224,14928.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,5,2022,winter,1,0.0,0.0,317046.29469408,332314.51186368,0.0,0.0
2022-01-09,3791.3947538400002,0.0,0.0,11.125,8.0,12731.0,58.93981481481482,-3.22,85.5,326.0,1.56,,,-0.5591929034707466,0.8290375725550418,54.80769230769231,,2.34,29.145,2641.6451612903224,12731.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,6,2022,winter,1,0.0,0.0,289334.25542016,344448.40127904,0.0,0.0
2022-01-10,5618.201292432001,0.0,0.0,9.48,8.0,14371.0,66.53240740740742,0.21,86.54,320.0,0.91,,,-0.6427876096865396,0.7660444431189778,95.09890109890112,,1.365,29.145,2641.6451612903224,14371.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,0,2022,winter,1,0.0,0.0,227483.6852304,425069.68279392,0.0,0.0
2022-01-11,5920.687284336001,0.0,0.0,8.50125,8.0,16763.0,77.60648148148148,-9.4,52.62,322.6,1.25,,,-0.6073758397232863,0.7944146205354183,42.096,,1.875,29.145,2641.6451612903224,16763.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,1,2022,winter,1,0.0,0.0,337092.07754592004,401321.86981632,0.0,0.0
2022-01-12,6217.387607376,0.0,0.0,8.8525,8.0,16766.0,77.62037037037037,-6.79,44.77,323.17,1.29,,,-0.5994427783489823,0.8004176131778041,34.70542635658915,,1.935,29.145,2641.6451612903224,16766.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,2,2022,winter,1,0.0,0.0,355241.23706016,390168.17214048,0.0,0.0
2022-01-13,5809.053473424,0.0,0.0,8.40375,8.0,16273.0,75.33796296296296,-7.53,45.71,323.58,1.32,,,-0.5936998113827054,0.8046866060548914,34.628787878787875,,1.98,29.145,2641.6451612903224,16273.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,3,2022,winter,1,0.0,0.0,373043.25644256,326010.90766752,0.0,0.0
2022-01-14,5585.146491456,0.0,0.0,7.96125,8.0,16188.0,74.94444444444444,-5.35,54.5,324.47,1.43,,,-0.5811291459785648,0.8138113514164225,38.11188811188811,,2.145,29.145,2641.6451612903224,16188.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,4,2022,winter,1,0.0,0.0,348543.20840544,317046.29469408,0.0,0.0
2022-01-15,5934.537162576,0.0,0.0,9.9125,8.0,15104.0,69.92592592592592,0.49,75.19,321.01,1.05,,,-0.6291847439074688,0.7772557867485406,71.60952380952381,,1.5750000000000002,29.145,2641.6451612903224,15104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,5,2022,winter,1,0.0,0.0,335108.78948736,289334.25542016,0.0,0.0
2022-01-16,4453.45213176,0.0,0.0,11.535,8.0,12837.0,59.43055555555555,-5.84,47.9,324.85,1.52,,,-0.5757190033240681,0.8176476192171916,31.51315789473684,,2.28,29.145,2641.6451612903224,12837.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,6,2022,winter,1,0.0,0.0,356072.22975456,227483.6852304,0.0,0.0
2022-01-17,6633.017448624,0.0,0.0,10.24125,8.0,17383.0,80.47685185185185,-6.7,52.09,323.58,1.34,,,-0.5936998113827054,0.8046866060548914,38.87313432835821,,2.01,29.145,2641.6451612903224,17383.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,0,2022,winter,1,0.0,0.0,267207.1279056,337092.07754592004,0.0,0.0
2022-01-18,5696.600499648,0.0,0.0,8.08,8.0,16821.0,77.875,-7.14,61.91,323.55,1.32,,,-0.5941210629020384,0.8043756352700846,46.90151515151515,,1.98,29.145,2641.6451612903224,16821.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,1,2022,winter,1,0.0,0.0,397981.04691744,355241.23706016,0.0,0.0
2022-01-19,5933.8595196,0.0,0.0,8.3175,8.0,16840.0,77.96296296296296,-8.14,83.67,323.97,1.34,,,-0.5882087720084799,0.8087091198522965,62.440298507462686,,2.01,29.145,2641.6451612903224,16840.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,2,2022,winter,1,0.0,0.0,341796.02997887996,373043.25644256,0.0,0.0
2022-01-20,5268.70720656,0.0,0.0,7.7225,8.0,15466.0,71.60185185185185,-7.43,76.18,323.31,1.29,,,-0.5974852016253369,0.8018799372965573,59.054263565891475,,1.935,29.145,2641.6451612903224,15466.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,3,2022,winter,1,0.0,0.0,356031.571176,348543.20840544,0.0,0.0
2022-01-21,5399.894889648,0.0,0.0,7.685,8.0,15953.0,73.85648148148148,-4.41,59.54,323.88,1.34,,,-0.5894783631276566,0.8077841663491174,44.43283582089552,,2.01,29.145,2641.6451612903224,15953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,4,2022,winter,1,0.0,0.0,316122.4323936,335108.78948736,0.0,0.0
2022-01-22,4304.313058752,0.0,0.0,9.795,8.0,12709.0,58.83796296296296,1.09,48.37,321.0,1.05,,,-0.6293203910498378,0.7771459614569706,46.06666666666666,,1.5750000000000002,29.145,2641.6451612903224,12709.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,5,2022,winter,1,0.0,0.0,323993.69337888,356072.22975456,0.0,0.0
2022-01-23,5194.221273072,0.0,0.0,10.95,8.0,13977.0,64.70833333333333,-1.02,72.42,320.97,0.97,,,-0.6297272174392471,0.7768163435563281,74.65979381443299,,1.455,29.145,2641.6451612903224,13977.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,6,2022,winter,1,0.0,0.0,258258.78352512,267207.1279056,0.0,0.0
2022-01-24,5890.751529839999,0.0,0.0,10.17875,8.0,14514.0,67.19444444444444,4.23,49.03,318.0,0.67,,,-0.6691306063588581,0.7431448254773944,73.17910447761194,,1.005,29.145,2641.6451612903224,14514.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,0,2022,winter,1,0.0,0.0,311653.27638432,397981.04691744,0.0,0.0
2022-01-25,5223.379876848,0.0,0.0,9.2375,8.0,13444.0,62.24074074074074,1.16,87.99,321.0,0.99,,,-0.6293203910498378,0.7771459614569706,88.87878787878788,,1.485,29.145,2641.6451612903224,13444.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,1,2022,winter,1,0.0,0.0,353445.0917904,341796.02997887996,0.0,0.0
2022-01-26,6274.864897056,0.0,0.0,9.535,8.0,17902.0,82.87962962962962,-1.24,50.2,322.0,1.13,,,-0.6156614753256582,0.7880107536067221,44.42477876106195,,1.6949999999999998,29.145,2641.6451612903224,17902.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,2,2022,winter,1,0.0,0.0,313402.79261088,356031.571176,0.0,0.0
2022-01-27,5635.498493808,0.0,0.0,7.94625,8.0,18430.0,85.32407407407408,-3.49,55.89,324.0,1.41,,,-0.5877852522924734,0.8090169943749473,39.63829787234043,,2.115,29.145,2641.6451612903224,18430.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,3,2022,winter,1,0.0,0.0,376491.89382336,316122.4323936,0.0,0.0
2022-01-28,5655.838571423999,0.0,0.0,7.5025,8.0,16115.0,74.60648148148148,-3.35,42.63,325.94,1.58,,,-0.5600607628161108,0.8284515326522343,26.981012658227847,,2.37,29.145,2641.6451612903224,16115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,4,2022,winter,1,0.0,0.0,338129.90962848,323993.69337888,0.0,0.0
2022-01-29,5236.926215328,0.0,0.0,7.6925,8.0,14337.0,66.375,-5.38,62.42,324.5,1.4,,,-0.5807029557109397,0.8141155183563192,44.58571428571429,,2.0999999999999996,29.145,2641.6451612903224,14337.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,5,2022,winter,1,0.0,0.0,339350.31428543996,258258.78352512,0.0,0.0
2022-01-30,4721.778763056001,0.0,0.0,6.07875,8.0,12728.0,58.92592592592592,-4.8,52.84,324.9,1.48,,,-0.5750052520432788,0.8181497174250233,35.70270270270271,,2.22,29.145,2641.6451612903224,12728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,6,2022,winter,1,0.0,0.0,314215.57291968,311653.27638432,0.0,0.0
2022-01-31,4779.555732288,0.0,0.0,6.06875,8.0,12842.0,59.45370370370371,0.1,99.98,323.47,1.32,,,-0.5952436036630643,0.8035453019576487,75.74242424242424,,1.98,29.145,2641.6451612903224,12842.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,1,0,2022,winter,1,0.0,0.0,283306.72578336,353445.0917904,0.0,0.0
2022-02-01,4360.475748096,0.0,0.0,5.57125,8.0,12749.0,59.02314814814815,-2.14,72.19,325.0,1.56,,,-0.5735764363510465,0.8191520442889916,46.27564102564102,,2.34,29.03125,2572.6428571428573,12749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,1,2022,winter,1,0.0,0.0,286773.34393728,313402.79261088,0.0,0.0
2022-02-02,4311.508318416,0.0,0.0,5.5625,8.0,12762.0,59.08333333333333,-4.2,66.75,324.5,1.41,,,-0.5807029557109397,0.8141155183563192,47.340425531914896,,2.115,29.03125,2572.6428571428573,12762.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,2,2022,winter,1,0.0,0.0,261628.54488575997,376491.89382336,0.0,0.0
2022-02-03,4882.561329888001,0.0,0.0,7.54,8.0,14902.0,68.99074074074075,-5.79,58.69,323.38,1.3,,,-0.5965050748005216,0.8026093045418948,45.14615384615384,,1.95,29.03125,2572.6428571428573,14902.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,3,2022,winter,1,0.0,0.0,258690.49910496,338129.90962848,0.0,0.0
2022-02-04,5165.50040784,0.0,0.0,6.630000000000001,8.0,15430.0,71.43518518518519,-7.3,50.73,323.61,1.35,,,-0.5932783970972005,0.8049973562303024,37.577777777777776,,2.0250000000000004,29.03125,2572.6428571428573,15430.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,4,2022,winter,1,0.0,0.0,292953.67979328,339350.31428543996,0.0,0.0
2022-02-05,5205.776653152,0.0,0.0,6.66375,8.0,15416.0,71.37037037037037,-8.17,61.45,323.16,1.29,,,-0.5995824684456458,0.8003129784856836,47.63565891472868,,1.935,29.03125,2572.6428571428573,15416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,5,2022,winter,1,0.0,0.0,309930.0244704,314215.57291968,0.0,0.0
2022-02-06,4938.4746313919995,0.0,0.0,6.3125,8.0,15427.0,71.4212962962963,-4.42,46.8,323.65,1.4,,,-0.5927162583910683,0.8054113464801028,33.42857142857143,,2.0999999999999996,29.03125,2572.6428571428573,15427.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,6,2022,winter,1,0.0,0.0,312346.59918912,283306.72578336,0.0,0.0
2022-02-07,4972.651578,0.0,0.0,6.73125,8.0,15912.0,73.66666666666667,-2.49,59.06,323.47,1.31,,,-0.5952436036630643,0.8035453019576487,45.083969465648856,,1.965,29.03125,2572.6428571428573,15912.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,0,2022,winter,1,0.0,0.0,296308.47788351995,286773.34393728,0.0,0.0
2022-02-08,4970.5126332479995,0.0,0.0,6.4,8.0,15358.0,71.10185185185185,-3.58,76.59,322.88,1.27,,,-0.6034863603024766,0.7973733209287037,60.30708661417323,,1.905,29.03125,2572.6428571428573,15358.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,1,2022,winter,1,0.0,0.0,298359.09468,261628.54488575997,0.0,0.0
2022-02-09,5096.7886978080005,0.0,0.0,6.77125,8.0,14862.0,68.80555555555556,-0.14,56.96,320.0,0.86,,,-0.6427876096865396,0.7660444431189778,66.23255813953489,,1.29,29.03125,2572.6428571428573,14862.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,2,2022,winter,1,0.0,0.0,298230.75799487997,258690.49910496,0.0,0.0
2022-02-10,4547.561880816001,0.0,0.0,6.48875,8.0,12791.0,59.217592592592595,-2.23,82.39,320.5,0.93,,,-0.636078220277764,0.77162458338772,88.59139784946237,,1.395,29.03125,2572.6428571428573,12791.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,3,2022,winter,1,0.0,0.0,305807.32186848,292953.67979328,0.0,0.0
2022-02-11,4478.2122127679995,0.0,0.0,6.6049999999999995,8.0,14056.0,65.07407407407408,1.07,65.09,319.0,0.75,,,-0.6560590289905074,0.7547095802227719,86.78666666666668,,1.125,29.03125,2572.6428571428573,14056.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,4,2022,winter,1,0.0,0.0,272853.71284896,309930.0244704,0.0,0.0
2022-02-12,4848.805754352,0.0,0.0,7.94375,8.0,13525.0,62.61574074074075,0.95,47.91,318.5,0.7,,,-0.6626200482157378,0.7489557207890019,68.44285714285714,,1.0499999999999998,29.03125,2572.6428571428573,13525.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,5,2022,winter,1,0.0,0.0,268692.73276607995,312346.59918912,0.0,0.0
2022-02-13,4355.10814032,0.0,0.0,8.86125,8.0,12597.0,58.31944444444444,-0.12,64.0,318.0,0.69,,,-0.6691306063588581,0.7431448254773944,92.7536231884058,,1.035,29.03125,2572.6428571428573,12597.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,6,2022,winter,1,0.0,0.0,290928.34526112,296308.47788351995,0.0,0.0
2022-02-14,4756.078974672,0.0,0.0,9.4375,8.0,12718.0,58.879629629629626,-0.68,63.53,320.0,0.9,,,-0.6427876096865396,0.7660444431189778,70.58888888888889,,1.35,29.03125,2572.6428571428573,12718.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,0,2022,winter,1,0.0,0.0,261306.4884192,298359.09468,0.0,0.0
2022-02-15,5092.84771776,0.0,0.0,9.72875,8.0,14381.0,66.5787037037037,-7.0,50.53,324.47,1.46,,,-0.5811291459785648,0.8138113514164225,34.609589041095894,,2.19,29.03125,2572.6428571428573,14381.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,1,2022,winter,1,0.0,0.0,285364.73848032,298230.75799487997,0.0,0.0
2022-02-16,6221.7959857920005,0.0,0.0,11.29625,8.0,17014.0,78.76851851851852,-8.73,47.32,323.58,1.36,,,-0.5936998113827054,0.8046866060548914,34.79411764705882,,2.04,29.03125,2572.6428571428573,17014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,2,2022,winter,1,0.0,0.0,305570.8630656,305807.32186848,0.0,0.0
2022-02-17,5950.04130216,0.0,0.0,10.74625,8.0,17036.0,78.87037037037037,-7.95,56.04,323.3,1.3,,,-0.5976251469755207,0.8017756442437544,43.107692307692304,,1.95,29.03125,2572.6428571428573,17036.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,3,2022,winter,1,0.0,0.0,373307.75914752,272853.71284896,0.0,0.0
2022-02-18,5107.1365088640005,0.0,0.0,11.18,8.0,15299.0,70.8287037037037,-0.56,39.96,321.0,1.05,,,-0.6293203910498378,0.7771459614569706,38.05714285714286,,1.5750000000000002,29.03125,2572.6428571428573,15299.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,4,2022,winter,1,0.0,0.0,357002.4781296,268692.73276607995,0.0,0.0
2022-02-19,5188.163735232,0.0,0.0,10.76375,8.0,15491.0,71.7175925925926,-5.5,50.05,325.47,1.57,,,-0.5668376707266758,0.8238295060539873,31.878980891719745,,2.355,29.03125,2572.6428571428573,15491.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,5,2022,winter,1,0.0,0.0,306428.19053184,290928.34526112,0.0,0.0
2022-02-20,5356.88441784,0.0,0.0,13.35875,8.0,15563.0,72.05092592592592,-5.39,55.21,324.25,1.37,,,-0.5842496656374349,0.811573981965012,40.2992700729927,,2.055,29.03125,2572.6428571428573,15563.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,6,2022,winter,1,0.0,0.0,311289.82411392004,261306.4884192,0.0,0.0
2022-02-21,6110.796169584,0.0,0.0,9.465,8.0,17586.0,81.41666666666667,-3.95,49.36,325.88,1.6,,,-0.5609280079861784,0.8278645842507444,30.85,,2.4000000000000004,29.03125,2572.6428571428573,17586.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,0,2022,winter,1,0.0,0.0,321413.0650704,285364.73848032,0.0,0.0
2022-02-22,5686.17228504,0.0,0.0,9.22125,8.0,16915.0,78.31018518518519,-7.04,40.64,323.94,1.38,,,-0.5886321304637169,0.808401023617453,29.449275362318843,,2.07,29.03125,2572.6428571428573,16915.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,1,2022,winter,1,0.0,0.0,366647.77017504,305570.8630656,0.0,0.0
2022-02-23,6081.372243936,0.0,0.0,9.9325,8.0,16599.0,76.84722222222223,-5.87,37.74,323.87,1.37,,,-0.5896193390821546,0.807681270663325,27.54744525547445,,2.055,29.03125,2572.6428571428573,16599.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,2,2022,winter,1,0.0,0.0,341170.3371024,373307.75914752,0.0,0.0
2022-02-24,6009.661593216,0.0,0.0,9.8275,8.0,17114.0,79.23148148148148,-3.51,87.25,324.0,1.35,,,-0.5877852522924734,0.8090169943749473,64.62962962962962,,2.0250000000000004,29.03125,2572.6428571428573,17114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,3,2022,winter,1,0.0,0.0,364882.33463616,357002.4781296,0.0,0.0
2022-02-25,4050.1810800000003,0.0,0.0,10.3475,8.0,12682.0,58.71296296296297,4.07,93.96,317.0,0.57,,,-0.6819983600624984,0.7313537016191707,164.8421052631579,,0.855,29.03125,2572.6428571428573,12682.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,4,2022,winter,1,0.0,0.0,360579.69559296,306428.19053184,0.0,0.0
2022-02-26,4373.680499712001,0.0,0.0,11.125,8.0,12628.0,58.46296296296296,0.82,73.29,318.0,0.64,,,-0.6691306063588581,0.7431448254773944,114.515625,,0.96,29.03125,2572.6428571428573,12628.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,5,2022,winter,1,0.0,0.0,243010.8648,311289.82411392004,0.0,0.0
2022-02-27,4349.982768624,0.0,0.0,12.6775,8.0,12726.0,58.916666666666664,0.89,93.15,318.0,0.63,,,-0.6691306063588581,0.7431448254773944,147.85714285714286,,0.945,29.03125,2572.6428571428573,12726.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,6,2022,winter,1,0.0,0.0,262420.82998272,321413.0650704,0.0,0.0
2022-02-28,4258.390898592,0.0,0.0,12.1025,8.0,12654.0,58.58333333333333,3.78,55.85,316.0,0.43,,,-0.6946583704589976,0.7193398003386509,129.88372093023256,,0.645,29.03125,2572.6428571428573,12654.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,2,0,2022,winter,1,0.0,0.0,260998.96611744,366647.77017504,0.0,0.0
2022-03-01,4536.578768688,0.0,0.0,11.45375,8.0,12701.0,58.80092592592593,-0.05,59.61,318.0,0.68,,,-0.6691306063588581,0.7431448254773944,87.66176470588235,,1.02,28.5575,1622.0967741935483,12701.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,1,2022,spring,1,0.0,0.0,255503.45391552,341170.3371024,0.0,0.0
2022-03-02,4531.4875192320005,0.0,0.0,9.81375,8.0,12696.0,58.77777777777777,0.42,87.97,318.0,0.64,,,-0.6691306063588581,0.7431448254773944,137.453125,,0.96,28.5575,1622.0967741935483,12696.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,2,2022,spring,1,0.0,0.0,272194.72612128,364882.33463616,0.0,0.0
2022-03-03,3558.262783968,0.0,0.0,8.4575,8.0,10087.0,46.69907407407408,0.81,60.24,316.99,0.49,,,-0.6821259949753202,0.7312346593118583,122.93877551020408,,0.735,28.5575,1622.0967741935483,10087.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,3,2022,spring,1,0.0,0.0,271889.25115392,360579.69559296,0.0,0.0
2022-03-04,5117.67499896,0.0,0.0,11.2375,8.0,13081.0,60.56018518518519,5.14,74.72,313.94,0.15,,,-0.7200668503280137,0.6939046988302457,498.1333333333333,,0.2249999999999999,28.5575,1622.0967741935483,13081.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,4,2022,spring,1,0.0,0.0,213495.76703808,243010.8648,0.0,0.0
2022-03-05,4385.933906256,0.0,0.0,7.805,8.0,12815.0,59.3287037037037,-0.66,35.05,319.0,0.79,,,-0.6560590289905074,0.7547095802227719,44.36708860759493,,1.185,28.5575,1622.0967741935483,12815.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,5,2022,spring,1,0.0,0.0,307060.4999376,262420.82998272,0.0,0.0
2022-03-06,4121.321607936,0.0,0.0,6.23125,8.0,12692.0,58.75925925925925,-2.13,64.86,319.0,0.77,,,-0.6560590289905074,0.7547095802227719,84.23376623376623,,1.155,28.5575,1622.0967741935483,12692.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,6,2022,spring,1,0.0,0.0,263156.03437536,260998.96611744,0.0,0.0
2022-03-07,4017.223600848001,0.0,0.0,8.373750000000001,8.0,11870.0,54.9537037037037,-0.62,43.39,317.99,0.63,,,-0.6692602994069952,0.743028028837176,68.87301587301587,,0.945,28.5575,1622.0967741935483,11870.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,0,2022,spring,1,0.0,0.0,247279.29647616,255503.45391552,0.0,0.0
2022-03-08,3231.3128201279997,0.0,0.0,6.885,8.0,9934.0,45.99074074074074,1.62,92.41,315.0,0.31,,,-0.7071067811865477,0.7071067811865474,298.09677419354836,,0.4649999999999999,28.5575,1622.0967741935483,9934.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,1,2022,spring,1,0.0,0.0,241033.41605088004,272194.72612128,0.0,0.0
2022-03-09,3151.831744368,0.0,0.0,8.53125,8.0,9936.0,46.0,2.72,80.31,313.94,0.12,,,-0.7200668503280137,0.6939046988302457,669.25,,0.18,28.5575,1622.0967741935483,9936.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,2,2022,spring,1,0.0,0.0,193878.76920768,271889.25115392,0.0,0.0
2022-03-10,3124.9221933599997,0.0,0.0,8.2475,8.0,9747.0,45.125,4.41,53.04,312.97,0.02,,,-0.73171069485676,0.6816153306904398,530.4,,0.03,28.5575,1622.0967741935483,9747.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,3,2022,spring,1,0.0,0.0,189109.90466208,213495.76703808,0.0,0.0
2022-03-11,2405.517609456,0.0,0.0,7.36625,8.0,7353.0,34.041666666666664,7.44,86.95,309.0,0.01,,,-0.7771459614569708,0.6293203910498375,869.5,,0.015,28.5575,1622.0967741935483,7353.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,4,2022,spring,1,0.0,0.0,187495.3316016,307060.4999376,0.0,0.0
2022-03-12,2447.452712592,0.0,0.0,8.66125,8.0,7286.0,33.73148148148148,15.61,66.27,305.88,0.02,,,-0.8102462736564354,0.5860895631436043,662.6999999999999,,0.03,28.5575,1622.0967741935483,7286.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bundang_cc,0,3,5,2022,spring,1,0.0,0.0,144331.05656736,263156.03437536,0.0,0.0
