date,SOx,NOx,먼지,n_units,gen_mwh,utilization,heat_efficiency,temp_mean,humidity_mean,wind_speed_mean,wind_speed_max,wind_sin,wind_cos,precipitation,stagnation_idx,solar_radiation,유연탄,유류,우드펠릿,api_gen_mwh,gen_mwh_combined,coal_ratio,oil_ratio,biomass_ratio,renewable_ratio,solar_mwh,wind_mwh,is_coal,plant,month,dayofweek,year,season,seasonal_mgmt,SOx_lag1,SOx_lag7,NOx_lag1,NOx_lag7,먼지_lag1,먼지_lag7
2021-07-15,826.33701312,5360.902046064,592.6454264160001,2.0,11968.290322580646,74.73751892770413,36.393097297428426,26.3,91.0,1.777777777777778,3.888888888888889,0.4848096202463371,-0.8746197071393957,0.8,51.1875,19.03,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,3,2021,summer,0,682.8268861440001,955.1666247840001,5623.661430144001,5002.958882592,604.9225048320001,487.974838464
2021-07-16,742.529264112,5281.511016959999,534.2338545120001,2.0,11968.290322580646,74.73751892770413,36.393097297428426,26.3,86.0,2.4166666666666665,3.6944444444444446,0.9396926207859084,0.3420201433256688,0.7,35.58620689655173,21.56,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,4,2021,summer,0,826.33701312,716.5282498559999,5360.902046064,5034.4251379199995,592.6454264160001,446.69447366400004
2021-07-17,767.3986712160001,4769.9085276000005,510.148221984,2.0,11968.290322580646,74.73751892770413,36.393097297428426,25.0,88.0,3.4722222222222223,4.916666666666666,0.9743700647852352,0.2249510543438649,5.8,25.344,19.66,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,5,2021,summer,0,742.529264112,748.2668512320001,5281.511016959999,4930.209548352,534.2338545120001,532.19012832
2021-07-18,828.094792608,4910.902948224,551.9637720000001,2.0,11968.290322580646,74.73751892770413,36.393097297428426,25.6,86.0,3.7222222222222223,5.166666666666667,0.9902680687415704,0.1391731009600654,3.3,23.104477611940297,19.14,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,6,2021,summer,0,767.3986712160001,804.24650952,4769.9085276000005,4794.7000644,510.148221984,507.1452350400001
2021-07-19,911.3730989759999,5555.996449344,517.595950944,2.0,11968.290322580646,74.73751892770413,36.393097297428426,26.3,83.0,3.0555555555555554,3.8055555555555554,0.9945218953682732,0.1045284632676534,0.7,27.163636363636364,19.7,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,0,2021,summer,0,828.094792608,872.0313179039999,4910.902948224,4872.577837392,551.9637720000001,498.39415387199995
2021-07-20,659.869313472,5504.955550128,368.555773104,2.0,11968.290322580646,74.73751892770413,36.393097297428426,26.7,83.0,2.638888888888889,4.305555555555555,0.9271838545667874,0.3746065934159119,1.4,31.45263157894737,14.09,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,1,2021,summer,0,911.3730989759999,862.393814064,5555.996449344,5549.5295532,517.595950944,512.6480269919999
2021-07-21,514.935673344,5212.699548336001,352.91969006399995,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.2,76.0,4.166666666666667,5.5,0.9271838545667874,0.3746065934159119,0.0,18.24,22.09,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,2,2021,summer,0,659.869313472,682.8268861440001,5504.955550128,5623.661430144001,368.555773104,604.9225048320001
2021-07-22,676.253218176,4662.629158752001,334.16673379200006,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.1,76.0,4.555555555555555,6.138888888888889,0.9396926207859084,0.3420201433256688,0.0,16.682926829268293,25.42,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,3,2021,summer,0,514.935673344,826.33701312,5212.699548336001,5360.902046064,352.91969006399995,592.6454264160001
2021-07-23,412.85776435200006,4877.173243007999,204.445289664,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.2,77.0,3.8333333333333335,4.861111111111111,0.9563047559630354,0.2923717047227367,0.0,20.08695652173913,22.3,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,4,2021,summer,0,676.253218176,742.529264112,4662.629158752001,5281.511016959999,334.16673379200006,534.2338545120001
2021-07-24,339.15329135999997,4617.8282848320005,230.89994971200002,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.2,76.0,4.333333333333333,5.611111111111111,0.9612616959383188,0.2756373558169991,0.0,17.53846153846154,15.12,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,5,2021,summer,0,412.85776435200006,767.3986712160001,4877.173243007999,4769.9085276000005,204.445289664,510.148221984
2021-07-25,300.294900576,4671.187369632,209.651835456,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.4,76.0,4.555555555555555,5.805555555555555,0.9876883405951378,0.1564344650402309,0.0,16.682926829268293,23.82,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,6,2021,summer,0,339.15329135999997,828.094792608,4617.8282848320005,4910.902948224,230.89994971200002,551.9637720000001
2021-07-26,530.151827616,5409.990782639999,278.905743936,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.3,74.0,3.7222222222222223,5.083333333333333,0.9993908270190958,0.034899496702501,0.0,19.88059701492537,25.66,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,0,2021,summer,0,300.294900576,911.3730989759999,4671.187369632,5555.996449344,209.651835456,517.595950944
2021-07-27,990.60460128,5685.546799584001,477.74171289599997,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.1,78.0,3.194444444444444,4.722222222222222,0.9975640502598242,0.0697564737441252,0.0,24.417391304347827,26.11,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,1,2021,summer,0,530.151827616,659.869313472,5409.990782639999,5504.955550128,278.905743936,368.555773104
2021-07-28,726.7122636480002,5722.734054096001,464.26638672,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.4,79.0,2.25,4.138888888888889,0.9961946980917455,-0.0871557427476582,0.0,35.111111111111114,25.59,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,2,2021,summer,0,990.60460128,514.935673344,5685.546799584001,5212.699548336001,477.74171289599997,352.91969006399995
2021-07-29,1099.9845289440002,5608.140153408,416.569441968,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.2,77.0,1.9444444444444444,3.75,0.6560590289905073,-0.754709580222772,0.1,39.6,25.69,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,3,2021,summer,0,726.7122636480002,676.253218176,5722.734054096001,4662.629158752001,464.26638672,334.16673379200006
2021-07-30,930.900038256,5527.01769408,462.91268591999994,2.0,11968.290322580646,74.73751892770413,36.393097297428426,26.7,84.0,2.7222222222222223,4.416666666666667,-0.3420201433256686,-0.9396926207859084,0.1,30.857142857142858,23.91,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,4,2021,summer,0,1099.9845289440002,412.85776435200006,5608.140153408,4877.173243007999,416.569441968,204.445289664
2021-07-31,813.496017456,5513.941737503999,474.28348723199997,2.0,11968.290322580646,74.73751892770413,36.393097297428426,27.6,87.0,2.25,3.8055555555555554,-0.7193398003386512,-0.6946583704589973,4.2,38.666666666666664,17.04,6591.774193548387,0.0,0.0,,11968.290322580646,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,7,5,2021,summer,0,930.900038256,339.15329135999997,5527.01769408,4617.8282848320005,462.91268591999994,230.89994971200002
2021-08-01,885.351086784,5520.7419264,442.68550444799996,2.0,11998.064516129032,74.92141700274237,36.39156993063398,28.3,80.0,2.75,4.388888888888889,-0.8090169943749473,-0.5877852522924732,7.9,29.09090909090909,21.54,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,6,2021,summer,0,813.496017456,300.294900576,5513.941737503999,4671.187369632,474.28348723199997,209.651835456
2021-08-02,900.3037101120001,5030.468287776,435.66445094400007,2.0,11998.064516129032,74.92141700274237,36.39156993063398,27.8,81.0,2.2777777777777777,4.027777777777778,0.0348994967025011,-0.9993908270190958,2.5,35.5609756097561,21.36,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,0,2021,summer,0,885.351086784,530.151827616,5520.7419264,5409.990782639999,442.68550444799996,278.905743936
2021-08-03,881.433062064,4839.078922991999,407.11645511999996,2.0,11998.064516129032,74.92141700274237,36.39156993063398,27.4,85.0,2.5555555555555554,4.916666666666666,0.4226182617406995,-0.90630778703665,3.2,33.26086956521739,17.64,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,1,2021,summer,0,900.3037101120001,990.60460128,5030.468287776,5685.546799584001,435.66445094400007,477.74171289599997
2021-08-04,1075.2122244959999,4744.737815616001,438.95725228800006,2.0,11998.064516129032,74.92141700274237,36.39156993063398,28.3,77.0,1.8055555555555556,3.5833333333333335,0.6819983600624986,-0.7313537016191705,0.3,42.64615384615384,25.2,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,2,2021,summer,0,881.433062064,726.7122636480002,4839.078922991999,5722.734054096001,407.11645511999996,464.26638672
2021-08-05,1227.3372921599998,4871.414628864,462.94345843199994,2.0,11998.064516129032,74.92141700274237,36.39156993063398,29.4,74.0,1.3055555555555556,1.8333333333333333,0.7771459614569709,0.6293203910498374,0.3,56.680851063829785,23.04,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,3,2021,summer,0,1075.2122244959999,1099.9845289440002,4744.737815616001,5608.140153408,438.95725228800006,416.569441968
2021-08-06,1129.9030606079998,4529.374389504,438.9531298559999,2.0,11998.064516129032,74.92141700274237,36.39156993063398,29.8,74.0,1.8055555555555556,3.416666666666667,0.9743700647852352,0.2249510543438649,0.0,40.98461538461538,26.13,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,4,2021,summer,0,1227.3372921599998,930.900038256,4871.414628864,5527.01769408,462.94345843199994,462.91268591999994
2021-08-07,1588.783214736,4921.585141103999,473.90543035200005,2.0,11998.064516129032,74.92141700274237,36.39156993063398,29.2,77.0,1.5833333333333333,3.0555555555555554,0.8660254037844386,0.5000000000000001,3.2,48.631578947368425,22.51,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,5,2021,summer,0,1129.9030606079998,813.496017456,4529.374389504,5513.941737503999,438.9531298559999,474.28348723199997
2021-08-08,1585.146490128,4884.642567647999,456.715643472,2.0,11998.064516129032,74.92141700274237,36.39156993063398,26.2,88.0,3.9166666666666665,5.5,0.766044443118978,0.6427876096865394,7.7,22.46808510638298,7.49,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,6,2021,summer,0,1588.783214736,885.351086784,4921.585141103999,5520.7419264,473.90543035200005,442.68550444799996
2021-08-09,1830.5028210240002,4988.536805088001,398.00484,2.0,11998.064516129032,74.92141700274237,36.39156993063398,27.6,77.0,2.388888888888889,3.611111111111111,-0.9998476951563912,0.0174524064372831,1.1,32.23255813953489,24.04,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,0,2021,summer,0,1585.146490128,900.3037101120001,4884.642567647999,5030.468287776,456.715643472,435.66445094400007
2021-08-10,1533.3675330239998,4933.5521761439995,401.965034112,2.0,11998.064516129032,74.92141700274237,36.39156993063398,27.0,83.0,2.8055555555555554,5.527777777777778,0.788010753606722,-0.6156614753256583,7.7,29.584158415841586,17.45,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,1,2021,summer,0,1830.5028210240002,881.433062064,4988.536805088001,4839.078922991999,398.00484,407.11645511999996
2021-08-11,968.2369067519999,4771.83704832,451.84766054399995,2.0,11998.064516129032,74.92141700274237,36.39156993063398,26.0,82.0,2.361111111111111,5.583333333333334,0.9455185755993168,-0.3255681544571566,2.9,34.72941176470588,14.73,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,2,2021,summer,0,1533.3675330239998,1075.2122244959999,4933.5521761439995,4744.737815616001,401.965034112,438.95725228800006
2021-08-12,666.4691792159999,4742.43346584,503.47244361599996,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.8,82.0,3.138888888888889,4.361111111111111,0.981627183447664,0.1908089953765449,3.4,26.123893805309734,15.48,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,3,2021,summer,0,968.2369067519999,1227.3372921599998,4771.83704832,4871.414628864,451.84766054399995,462.94345843199994
2021-08-13,1018.895192208,4884.771146543999,381.18177288,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.2,84.0,3.3055555555555554,5.166666666666667,0.848048096156426,0.5299192642332049,3.0,25.411764705882355,13.96,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,4,2021,summer,0,666.4691792159999,1129.9030606079998,4742.43346584,4529.374389504,503.47244361599996,438.9531298559999
2021-08-14,648.904182912,4193.71515072,338.20141248,2.0,11998.064516129032,74.92141700274237,36.39156993063398,23.2,89.0,3.3611111111111107,5.555555555555555,0.6560590289905073,0.754709580222772,22.0,26.47933884297521,7.36,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,5,2021,summer,0,1018.895192208,1588.783214736,4884.771146543999,4921.585141103999,381.18177288,473.90543035200005
2021-08-15,473.301419616,4124.14883856,371.58685372800005,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.0,76.0,3.0,4.027777777777778,0.8660254037844386,0.5000000000000001,0.0,25.333333333333332,18.15,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,6,2021,summer,0,648.904182912,1585.146490128,4193.71515072,4884.642567647999,338.20141248,456.715643472
2021-08-16,242.6347548,4144.51069632,228.03083208,2.0,11998.064516129032,74.92141700274237,36.39156993063398,24.7,76.0,5.277777777777778,7.138888888888888,0.9135454576426008,0.4067366430758002,2.1,14.4,21.46,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,0,2021,summer,0,473.301419616,1830.5028210240002,4124.14883856,4988.536805088001,371.58685372800005,398.00484
2021-08-17,375.752277648,4573.708779024,253.55957932800004,2.0,11998.064516129032,74.92141700274237,36.39156993063398,24.7,76.0,4.444444444444445,5.861111111111112,0.4999999999999999,0.8660254037844387,1.0,17.099999999999998,20.85,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,1,2021,summer,0,242.6347548,1533.3675330239998,4144.51069632,4933.5521761439995,228.03083208,401.965034112
2021-08-18,488.9221470719999,4696.8332791679995,276.98777625599996,2.0,11998.064516129032,74.92141700274237,36.39156993063398,24.0,78.0,3.5277777777777777,5.166666666666667,0.6293203910498374,0.7771459614569709,3.2,22.11023622047244,21.59,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,2,2021,summer,0,375.752277648,968.2369067519999,4573.708779024,4771.83704832,253.55957932800004,451.84766054399995
2021-08-19,718.346488176,4619.489662656,278.356639104,2.0,11998.064516129032,74.92141700274237,36.39156993063398,24.5,75.0,2.3333333333333335,3.8055555555555554,0.6293203910498374,0.7771459614569709,2.1,32.14285714285714,22.22,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,3,2021,summer,0,488.9221470719999,666.4691792159999,4696.8332791679995,4742.43346584,276.98777625599996,503.47244361599996
2021-08-20,667.619111232,4621.029362208,275.825072448,2.0,11998.064516129032,74.92141700274237,36.39156993063398,24.7,83.0,3.138888888888889,5.138888888888888,0.7193398003386511,-0.6946583704589974,6.8,26.442477876106196,19.97,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,4,2021,summer,0,718.346488176,1018.895192208,4619.489662656,4884.771146543999,278.356639104,381.18177288
2021-08-21,567.3509760960001,4240.639884384,255.15432748799998,2.0,11998.064516129032,74.92141700274237,36.39156993063398,24.4,93.0,6.416666666666667,9.97222222222222,-0.2249510543438649,-0.9743700647852352,40.5,14.493506493506493,4.99,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,5,2021,summer,0,667.619111232,648.904182912,4621.029362208,4193.71515072,275.825072448,338.20141248
2021-08-22,578.6103103199999,4120.7888368799995,238.35195936,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.4,86.0,2.8055555555555554,4.083333333333333,-0.9271838545667872,-0.3746065934159123,0.5,30.653465346534656,19.62,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,6,2021,summer,0,567.3509760960001,473.301419616,4240.639884384,4124.14883856,255.15432748799998,371.58685372800005
2021-08-23,699.2024116319999,4420.008045936,258.70064126399996,2.0,11998.064516129032,74.92141700274237,36.39156993063398,24.6,95.0,3.75,9.416666666666666,0.788010753606722,-0.6156614753256583,37.8,25.333333333333332,5.37,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,0,2021,summer,0,578.6103103199999,242.6347548,4120.7888368799995,4144.51069632,238.35195936,228.03083208
2021-08-24,611.0522434080001,4940.258357520001,290.586318912,2.0,11998.064516129032,74.92141700274237,36.39156993063398,26.0,92.0,5.5,8.333333333333334,-0.6946583704589974,-0.7193398003386511,29.3,16.727272727272727,9.59,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,1,2021,summer,0,699.2024116319999,375.752277648,4420.008045936,4573.708779024,258.70064126399996,253.55957932800004
2021-08-25,422.07336374399995,4732.901557056,276.066886464,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.0,95.0,3.0555555555555554,4.666666666666667,-0.4694715627858908,-0.8829475928589269,54.8,31.090909090909093,6.07,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,2,2021,summer,0,611.0522434080001,488.9221470719999,4940.258357520001,4696.8332791679995,290.586318912,276.98777625599996
2021-08-26,251.65287633599996,4556.372474592,277.55473896,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.6,86.0,2.7222222222222223,4.25,-0.9271838545667872,-0.3746065934159123,1.7,31.59183673469388,23.07,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,3,2021,summer,0,422.07336374399995,718.346488176,4732.901557056,4619.489662656,276.066886464,278.356639104
2021-08-27,241.659545616,4452.703157664,285.447322368,2.0,11998.064516129032,74.92141700274237,36.39156993063398,26.0,90.0,3.75,7.0,-0.8090169943749473,-0.5877852522924732,4.2,24.0,12.75,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,4,2021,summer,0,251.65287633599996,667.619111232,4556.372474592,4621.029362208,277.55473896,275.825072448
2021-08-28,322.782950016,3953.630963376,250.59003422399996,2.0,11998.064516129032,74.92141700274237,36.39156993063398,26.1,87.0,2.388888888888889,5.361111111111112,-0.8660254037844384,-0.5000000000000004,4.7,36.418604651162795,19.49,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,5,2021,summer,0,241.659545616,567.3509760960001,4452.703157664,4240.639884384,285.447322368,255.15432748799998
2021-08-29,302.388437088,3781.5372326880006,241.806439872,2.0,11998.064516129032,74.92141700274237,36.39156993063398,26.5,88.0,3.5277777777777777,6.305555555555555,-0.913545457642601,-0.4067366430758001,4.5,24.94488188976378,17.65,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,6,2021,summer,0,322.782950016,578.6103103199999,3953.630963376,4120.7888368799995,250.59003422399996,238.35195936
2021-08-30,179.020353456,3941.3957755680003,248.29376068799996,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.8,89.0,1.6944444444444442,2.8055555555555554,-0.7431448254773946,0.6691306063588578,1.8,52.524590163934434,12.89,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,0,2021,summer,0,302.388437088,699.2024116319999,3781.5372326880006,4420.008045936,241.806439872,258.70064126399996
2021-08-31,220.83529550400002,4259.54638152,289.80561240000003,2.0,11998.064516129032,74.92141700274237,36.39156993063398,25.9,89.0,2.3333333333333335,4.361111111111111,0.1218693434051475,-0.992546151641322,1.3,38.14285714285714,19.02,6406.032258064516,0.0,0.0,,11998.064516129032,1.0,0.0,0.0,0.0,0.0,0.0,1,여수,8,1,2021,summer,0,179.020353456,611.0522434080001,3941.3957755680003,4940.258357520001,248.29376068799996,290.586318912
2021-09-01,410.138714736,4613.286963024,329.478036912,2.0,7983.766666666666,57.801484888085405,36.15855815759479,25.8,90.0,4.222222222222222,7.138888888888888,-0.848048096156426,-0.529919264233205,8.6,21.31578947368421,11.44,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,2,2021,autumn,0,220.83529550400002,422.07336374399995,4259.54638152,4732.901557056,289.80561240000003,276.066886464
2021-09-02,251.39563545599998,4194.8473236479995,314.862240672,2.0,7983.766666666666,57.801484888085405,36.15855815759479,22.6,93.0,3.7777777777777777,4.805555555555555,0.8746197071393957,0.4848096202463371,17.8,24.61764705882353,5.53,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,3,2021,autumn,0,410.138714736,251.65287633599996,4613.286963024,4556.372474592,329.478036912,277.55473896
2021-09-03,220.86872337600002,3907.30608216,312.87819024,2.0,7983.766666666666,57.801484888085405,36.15855815759479,22.3,85.0,4.666666666666667,6.027777777777778,0.7431448254773942,0.6691306063588582,3.7,18.21428571428571,16.75,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,4,2021,autumn,0,251.39563545599998,241.659545616,4194.8473236479995,4452.703157664,314.862240672,285.447322368
2021-09-04,303.58488945600004,3659.2596648000003,285.362097696,2.0,7983.766666666666,57.801484888085405,36.15855815759479,23.1,78.0,3.3611111111111107,4.111111111111112,0.8660254037844386,0.5000000000000001,0.0,23.206611570247937,13.89,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,5,2021,autumn,0,220.86872337600002,322.782950016,3907.30608216,3953.630963376,312.87819024,250.59003422399996
2021-09-05,378.02648505599996,3569.156298576,279.84668025599996,2.0,7983.766666666666,57.801484888085405,36.15855815759479,22.2,80.0,4.416666666666667,5.472222222222222,0.8987940462991669,0.4383711467890774,0.7,18.11320754716981,7.55,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,6,2021,autumn,0,303.58488945600004,302.388437088,3659.2596648000003,3781.5372326880006,285.362097696,241.806439872
2021-09-06,426.410001216,4006.2758461920007,325.435491072,2.0,7983.766666666666,57.801484888085405,36.15855815759479,21.9,87.0,4.805555555555555,5.861111111111112,0.9135454576426008,0.4067366430758002,4.9,18.10404624277457,7.64,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,0,2021,autumn,0,378.02648505599996,179.020353456,3569.156298576,3941.3957755680003,279.84668025599996,248.29376068799996
2021-09-07,440.45687865599996,4331.256438528,350.727434208,2.0,7983.766666666666,57.801484888085405,36.15855815759479,23.9,86.0,4.027777777777778,5.194444444444444,-0.6156614753256582,-0.788010753606722,2.7,21.351724137931036,15.5,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,1,2021,autumn,0,426.410001216,220.83529550400002,4006.2758461920007,4259.54638152,325.435491072,289.80561240000003
2021-09-08,120.18690144,3982.0402216800003,323.83563696,2.0,7983.766666666666,57.801484888085405,36.15855815759479,23.4,77.0,3.611111111111111,4.944444444444445,-0.8829475928589271,0.4694715627858904,0.0,21.32307692307692,19.76,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,2,2021,autumn,0,440.45687865599996,410.138714736,4331.256438528,4613.286963024,350.727434208,329.478036912
2021-09-09,294.993929808,3798.3745450079996,305.012025936,2.0,7983.766666666666,57.801484888085405,36.15855815759479,23.4,83.0,1.4444444444444444,3.3055555555555554,0.9876883405951378,-0.1564344650402308,0.2,57.46153846153846,19.43,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,3,2021,autumn,0,120.18690144,251.39563545599998,3982.0402216800003,4194.8473236479995,323.83563696,314.862240672
2021-09-10,436.48888392,3614.48592912,299.01131928,2.0,7983.766666666666,57.801484888085405,36.15855815759479,21.9,89.0,1.5277777777777777,2.944444444444444,0.984807753012208,0.1736481776669304,19.1,58.25454545454546,4.52,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,4,2021,autumn,0,294.993929808,220.86872337600002,3798.3745450079996,3907.30608216,305.012025936,312.87819024
2021-09-11,213.71337215999998,2063.9027501279998,644.9927375520001,2.0,7983.766666666666,57.801484888085405,36.15855815759479,23.5,85.0,1.472222222222222,2.611111111111111,0.9335804264972016,-0.3583679495453002,0.5,57.735849056603776,21.48,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,5,2021,autumn,0,436.48888392,303.58488945600004,3614.48592912,3659.2596648000003,299.01131928,285.362097696
2021-09-12,206.492965632,1962.330334848,480.205687968,2.0,7983.766666666666,57.801484888085405,36.15855815759479,23.8,83.0,2.1944444444444446,3.3888888888888884,0.8987940462991669,0.4383711467890774,0.0,37.82278481012658,18.24,4084.5666666666666,10.233333333333333,0.0,,7983.766666666666,0.997500895444629,0.0024991045553710398,0.0,0.0,0.0,0.0,1,여수,9,6,2021,autumn,0,213.71337215999998,378.02648505599996,2063.9027501279998,3569.156298576,644.9927375520001,279.84668025599996
