date,SOx,NOx,먼지,SOx_conc,NOx_conc,dust_conc,n_units,temp_mean,humidity_mean,wind_dir,wind_speed_mean,precipitation,wind_sin,wind_cos,stagnation_idx,유연탄,LNG,oil_ton,coal_ratio,lng_ratio,gen_mwh,heat_efficiency,utilization,api_gen_mwh,renewable_mwh,wind_speed_max,pressure_mean,solar_radiation,solar_mwh,wind_mwh,renewable_ratio,dayofweek,season,plant_type,is_coal,hydro_mwh,gen_mwh_combined
2025-11-03,8529.023245248,7191.746910432,2360.040384528,16.453333333333333,4.53,74.49666666666667,6,5.29,66.796,205.36,0.086,0.0,-0.4283043819210901,-0.9036345259158666,667.96,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,36784.047,80.798422,32.335934,1025.9287,13.99,46.297457,19.565645,0.001699286969383,0,autumn,yeongheung_coal,1,14.93532,36784.047
2025-11-04,9391.663193328,7344.12393,1046.833241472,17.246666666666666,5.005,66.01666666666667,6,6.556,65.36,165.908,0.098,0.0,0.2434795897318453,-0.9699060209030628,653.5999999999999,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,37278.97,64.92483899999999,17.193533,1024.121,13.19,39.791817,3.2577320000000003,0.0013659026218223,1,autumn,yeongheung_coal,1,21.87529,37278.97
2025-11-05,9321.835167216,7014.807146016001,1364.650067232,17.404999999999998,4.41,67.395,6,8.946,70.42,200.548,0.094,0.0,-0.3509919629314513,-0.936378471536764,704.1999999999999,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,36251.375,86.776464,15.683776,1021.9429,13.13,39.084692,10.585411,0.0018247828854093,2,autumn,yeongheung_coal,1,37.10636100000001,36251.375
2025-11-06,9296.841141648,7366.685658336,1644.037921296,17.400000000000002,6.391666666666667,70.11166666666666,6,6.7620000000000005,51.578,147.408,0.122,0.0,0.5386531512104857,-0.8425276153877769,422.77049180327873,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,36880.509,90.911143,19.319628,1021.91473,12.68,32.78317,20.362792,0.0019115629706257,3,autumn,yeongheung_coal,1,37.765181,36880.509
2025-11-07,10099.934298576,17436.700279728004,1517.55014664,17.895,13.865000000000002,71.58166666666666,6,11.302,57.181999999999995,103.23,0.416,0.0,0.9734592051865378,-0.2288606035070127,137.45673076923077,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,46967.204,92.301115,27.475807,1021.8267,10.34,37.641031000000005,14.646214,0.0019407327990314,4,autumn,yeongheung_coal,1,40.01387,46967.204
2025-11-08,10176.359931216,10203.962864544,2761.820171279999,17.84166666666667,5.486666666666667,70.01666666666667,6,10.846,71.852,237.064,0.084,0.0,-0.8392784122502396,-0.54370189141727,718.52,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,56111.143,130.718337,30.121912,1020.15643,4.91,10.577862,74.45914199999999,0.0027462789391689,5,autumn,yeongheung_coal,1,45.681333,56111.143
2025-11-09,9573.930016848,10295.974638144,1613.428860096,17.468333333333334,5.508333333333334,70.56333333333333,6,10.016,36.690000000000005,207.946,1.646,0.0,-0.468639195900296,-0.8833896671718116,22.29040097205347,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,56223.846,248.919271,41.1614,1014.62054,12.39,36.383717,165.180212,0.0052166236556769,6,autumn,yeongheung_coal,1,47.355342,56223.846
2025-11-10,9764.456997312,10221.069050208,4108.250662848,16.82,5.785,84.2,6,6.464,37.078,142.28199999999998,0.144,0.0,0.611775580207945,-0.791031377039642,257.48611111111114,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,55937.186,273.496184,45.218353,1018.16534,13.18,46.035839,175.920579,0.0057287335973978,0,autumn,yeongheung_coal,1,51.53976599999999,55937.186
2025-11-11,10380.52449216,10099.649918016,2591.130016944,17.636666666666667,5.903333333333333,71.23833333333333,6,7.775999999999999,69.58399999999999,139.25799999999998,0.118,0.0,0.65265397007392,-0.7576561194544335,589.6949152542372,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,56079.651,85.959394,18.792551,1020.04083,11.82,31.060987,3.139839,0.0018076321495,1,autumn,yeongheung_coal,1,51.758568,56079.651
2025-11-12,10758.685501296,10045.250041967998,2262.8203848,17.535,5.736666666666667,68.44833333333334,6,7.384,64.428,207.38,0.254,0.0,-0.4598898507207617,-0.8879759710735621,253.6535433070866,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,56056.567,112.419705,16.135872,1020.49,12.31,38.064166,22.001395,0.002362748875525,2,autumn,yeongheung_coal,1,52.354144,56056.567
