date,SOx,NOx,먼지,SOx_conc,NOx_conc,dust_conc,n_units,temp_mean,humidity_mean,wind_dir,wind_speed_mean,precipitation,wind_sin,wind_cos,stagnation_idx,유연탄,LNG,oil_ton,coal_ratio,lng_ratio,gen_mwh,heat_efficiency,utilization,api_gen_mwh,solar_mwh,wind_mwh,wind_speed_max,pressure_mean,solar_radiation,renewable_mwh,renewable_ratio,dayofweek,season,plant_type,is_coal,fuel_cell_mwh,gen_mwh_combined
2022-01-01,0.0,5538.575197728,0.0,,9.29125,,8,-3.35,57.06,324.75,1.44,,-0.5771451900372337,0.8166415551616788,39.625,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,60.55092592592592,13079.0,0.0,0.0,2.16,,,575.367,0.0421379475152528,5,winter,bundang_cc,0,575.367,13079.0
2022-01-02,0.0,5740.806687984,0.0,,9.01,,8,-6.38,57.16,324.68,1.44,,-0.5781424749345445,0.8159358299992467,39.69444444444444,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,60.00925925925926,12962.0,0.0,0.0,2.16,,,568.888,0.0420436559669993,6,winter,bundang_cc,0,568.888,12962.0
2022-01-03,0.0,7084.494713231999,0.0,,10.70125,,8,-0.17,81.06,322.0,1.1,,-0.6156614753256582,0.7880107536067221,73.69090909090909,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,73.24537037037037,15821.0,0.0,0.0,1.65,,,567.506,0.0346282937566121,0,winter,bundang_cc,0,567.506,15821.0
2022-01-04,0.0,6688.697830272,0.0,,9.49875,,8,-6.71,50.95,324.58,1.43,,-0.5795656703222735,0.8149255387971921,35.629370629370634,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,71.16203703703704,15371.0,0.0,0.0,2.145,,,580.737,0.0364058785573006,1,winter,bundang_cc,0,580.737,15371.0
2022-01-05,0.0,6502.802869008,0.0,,10.725,,8,-2.67,57.42,325.0,1.45,,-0.5735764363510465,0.8191520442889916,39.6,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,71.06018518518519,15349.0,0.0,0.0,2.175,,,585.986,0.036773549722604,2,winter,bundang_cc,0,585.986,15349.0
2022-01-06,0.0,5433.5151277919995,0.0,,11.1125,,8,-5.43,60.56,324.94,1.48,,-0.5744339357106558,0.8185509474088746,40.91891891891892,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,70.88888888888889,15312.0,0.0,0.0,2.22,,,597.351,0.0375471633003759,3,winter,bundang_cc,0,597.351,15312.0
2022-01-07,0.0,5284.104911568001,0.0,,10.8525,,8,-4.8,62.78,324.98,1.52,,-0.5738623394059101,0.8189517784409385,41.30263157894737,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,74.36574074074073,16063.0,0.0,0.0,2.28,,,609.942,0.036582745864527,4,winter,bundang_cc,0,609.942,16063.0
2022-01-08,0.0,4822.237590336,0.0,,11.23,,8,3.34,77.89,322.01,1.16,,-0.6155239321273803,0.7881181948023076,67.14655172413794,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,69.11111111111111,14928.0,0.0,0.0,1.7399999999999998,,,620.801,0.0399259724270701,5,winter,bundang_cc,0,620.801,14928.0
2022-01-09,0.0,3791.39475384,0.0,,11.125,,8,-3.22,85.5,326.0,1.56,,-0.5591929034707466,0.8290375725550418,54.80769230769231,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,58.93981481481482,12731.0,0.0,0.0,2.34,,,626.393,0.0468948544075928,6,winter,bundang_cc,0,626.393,12731.0
2022-01-10,0.0,5618.201292432001,0.0,,9.48,,8,0.21,86.54,320.0,0.91,,-0.6427876096865396,0.7660444431189778,95.09890109890112,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,66.53240740740742,14371.0,0.0,0.0,1.365,,,626.419,0.0417684536252537,0,winter,bundang_cc,0,626.419,14371.0
2022-01-11,0.0,5920.687284336001,0.0,,8.50125,,8,-9.4,52.62,322.6,1.25,,-0.6073758397232863,0.7944146205354183,42.096,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,77.60648148148148,16763.0,0.0,0.0,1.875,,,622.684,0.0358159046258979,1,winter,bundang_cc,0,622.684,16763.0
2022-01-12,0.0,6217.387607376,0.0,,8.8525,,8,-6.79,44.77,323.17,1.29,,-0.5994427783489823,0.8004176131778041,34.70542635658915,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,77.62037037037037,16766.0,0.0,0.0,1.935,,,612.112,0.0352231588793995,2,winter,bundang_cc,0,612.112,16766.0
2022-01-13,0.0,5809.053473424,0.0,,8.40375,,8,-7.53,45.71,323.58,1.32,,-0.5936998113827054,0.8046866060548914,34.628787878787875,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,75.33796296296296,16273.0,0.0,0.0,1.98,,,601.105,0.0356229263715023,3,winter,bundang_cc,0,601.105,16273.0
2022-01-14,0.0,5585.146491456,0.0,,7.96125,,8,-5.35,54.5,324.47,1.43,,-0.5811291459785648,0.8138113514164225,38.11188811188811,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,74.94444444444444,16188.0,0.0,0.0,2.145,,,603.462,0.0359386216637955,4,winter,bundang_cc,0,603.462,16188.0
2022-01-15,0.0,5934.537162576,0.0,,9.9125,,8,0.49,75.19,321.01,1.05,,-0.6291847439074688,0.7772557867485406,71.60952380952381,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,69.92592592592592,15104.0,0.0,0.0,1.5750000000000002,,,630.632,0.0400792341377923,5,winter,bundang_cc,0,630.632,15104.0
2022-01-16,0.0,4453.45213176,0.0,,11.535,,8,-5.84,47.9,324.85,1.52,,-0.5757190033240681,0.8176476192171916,31.51315789473684,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,59.43055555555555,12837.0,0.0,0.0,2.28,,,636.319,0.0472280809205215,6,winter,bundang_cc,0,636.319,12837.0
2022-01-17,0.0,6633.017448624,0.0,,10.24125,,8,-6.7,52.09,323.58,1.34,,-0.5936998113827054,0.8046866060548914,38.87313432835821,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,80.47685185185185,17383.0,0.0,0.0,2.01,,,636.978,0.0353484338327161,0,winter,bundang_cc,0,636.978,17383.0
2022-01-18,0.0,5696.600499648,0.0,,8.08,,8,-7.14,61.91,323.55,1.32,,-0.5941210629020384,0.8043756352700846,46.90151515151515,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,77.875,16821.0,0.0,0.0,1.98,,,648.039,0.0370964310057353,1,winter,bundang_cc,0,648.039,16821.0
2022-01-19,0.0,5933.8595196,0.0,,8.3175,,8,-8.14,83.67,323.97,1.34,,-0.5882087720084799,0.8087091198522965,62.440298507462686,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,77.96296296296296,16840.0,0.0,0.0,2.01,,,646.064,0.0369473656278508,2,winter,bundang_cc,0,646.064,16840.0
2022-01-20,0.0,5268.70720656,0.0,,7.7225,,8,-7.43,76.18,323.31,1.29,,-0.5974852016253369,0.8018799372965573,59.054263565891475,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,71.60185185185185,15466.0,0.0,0.0,1.935,,,648.106,0.0402197925221541,3,winter,bundang_cc,0,648.106,15466.0
2022-01-21,0.0,5399.894889648,0.0,,7.685,,8,-4.41,59.54,323.88,1.34,,-0.5894783631276566,0.8077841663491174,44.43283582089552,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,73.85648148148148,15953.0,0.0,0.0,2.01,,,639.568,0.0385454499870062,4,winter,bundang_cc,0,639.568,15953.0
2022-01-22,0.0,4304.313058752,0.0,,9.795,,8,1.09,48.37,321.0,1.05,,-0.6293203910498378,0.7771459614569706,46.06666666666666,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,58.83796296296296,12709.0,0.0,0.0,1.5750000000000002,,,630.522,0.0472672109240496,5,winter,bundang_cc,0,630.522,12709.0
2022-01-23,0.0,5194.221273072,0.0,,10.95,,8,-1.02,72.42,320.97,0.97,,-0.6297272174392471,0.7768163435563281,74.65979381443299,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,64.70833333333333,13977.0,0.0,0.0,1.455,,,621.384,0.0425652592780132,6,winter,bundang_cc,0,621.384,13977.0
2022-01-24,0.0,5890.751529839999,0.0,,10.17875,,8,4.23,49.03,318.0,0.67,,-0.6691306063588581,0.7431448254773944,73.17910447761194,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,67.19444444444444,14514.0,0.0,0.0,1.005,,,617.82,0.0408291930514637,0,winter,bundang_cc,0,617.82,14514.0
2022-01-25,0.0,5223.379876848,0.0,,9.2375,,8,1.16,87.99,321.0,0.99,,-0.6293203910498378,0.7771459614569706,88.87878787878788,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,62.24074074074074,13444.0,0.0,0.0,1.485,,,632.649,0.0449431537292717,1,winter,bundang_cc,0,632.649,13444.0
2022-01-26,0.0,6274.864897056,0.0,,9.535,,8,-1.24,50.2,322.0,1.13,,-0.6156614753256582,0.7880107536067221,44.42477876106195,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,82.87962962962962,17902.0,0.0,0.0,1.6949999999999998,,,641.868,0.0346134905619474,2,winter,bundang_cc,0,641.868,17902.0
2022-01-27,0.0,5635.498493808,0.0,,7.94625,,8,-3.49,55.89,324.0,1.41,,-0.5877852522924734,0.8090169943749473,39.63829787234043,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,85.32407407407408,18430.0,0.0,0.0,2.115,,,643.761,0.0337511306763254,3,winter,bundang_cc,0,643.761,18430.0
2022-01-28,0.0,5655.838571423999,0.0,,7.5025,,8,-3.35,42.63,325.94,1.58,,-0.5600607628161108,0.8284515326522343,26.981012658227847,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,74.60648148148148,16115.0,0.0,0.0,2.37,,,645.681,0.0385235540250423,4,winter,bundang_cc,0,645.681,16115.0
2022-01-29,0.0,5236.926215328,0.0,,7.6925,,8,-5.38,62.42,324.5,1.4,,-0.5807029557109397,0.8141155183563192,44.58571428571429,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,66.375,14337.0,0.0,0.0,2.0999999999999996,,,646.488,0.0431466958828278,5,winter,bundang_cc,0,646.488,14337.0
2022-01-30,0.0,4721.778763056001,0.0,,6.07875,,8,-4.8,52.84,324.9,1.48,,-0.5750052520432788,0.8181497174250233,35.70270270270271,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,58.92592592592592,12728.0,0.0,0.0,2.22,,,632.101,0.0473125914242714,6,winter,bundang_cc,0,632.101,12728.0
2022-01-31,0.0,4779.555732288,0.0,,6.06875,,8,0.1,99.98,323.47,1.32,,-0.5952436036630643,0.8035453019576487,75.74242424242424,0.0,2641.6451612903224,0.0,0.0,1.0,15141.258064516129,29.06430145687018,59.45370370370371,12842.0,0.0,0.0,1.98,,,629.074,0.0466981326062049,0,winter,bundang_cc,0,629.074,12842.0
2022-02-01,0.0,4360.475748096,0.0,,5.57125,,8,-2.14,72.19,325.0,1.56,,-0.5735764363510465,0.8191520442889916,46.27564102564102,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,59.02314814814815,12749.0,0.0,0.0,2.34,,,637.276,0.047606668202568,1,winter,bundang_cc,0,637.276,12749.0
2022-02-02,0.0,4311.508318416,0.0,,5.5625,,8,-4.2,66.75,324.5,1.41,,-0.5807029557109397,0.8141155183563192,47.340425531914896,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,59.08333333333333,12762.0,0.0,0.0,2.115,,,635.848,0.0474589650517008,2,winter,bundang_cc,0,635.848,12762.0
2022-02-03,0.0,4882.561329888001,0.0,,7.54,,8,-5.79,58.69,323.38,1.3,,-0.5965050748005216,0.8026093045418948,45.14615384615384,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,68.99074074074075,14902.0,0.0,0.0,1.95,,,630.389,0.0405854501841281,3,winter,bundang_cc,0,630.389,14902.0
2022-02-04,0.0,5165.50040784,0.0,,6.630000000000001,,8,-7.3,50.73,323.61,1.35,,-0.5932783970972005,0.8049973562303024,37.577777777777776,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,71.43518518518519,15430.0,0.0,0.0,2.0250000000000004,,,632.64,0.0393858045750885,4,winter,bundang_cc,0,632.64,15430.0
2022-02-05,0.0,5205.776653152,0.0,,6.66375,,8,-8.17,61.45,323.16,1.29,,-0.5995824684456458,0.8003129784856836,47.63565891472868,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,71.37037037037037,15416.0,0.0,0.0,1.935,,,618.79,0.0385904648579744,5,winter,bundang_cc,0,618.79,15416.0
2022-02-06,0.0,4938.4746313919995,0.0,,6.3125,,8,-4.42,46.8,323.65,1.4,,-0.5927162583910683,0.8054113464801028,33.42857142857143,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,71.4212962962963,15427.0,0.0,0.0,2.0999999999999996,,,607.724,0.0379004964475846,6,winter,bundang_cc,0,607.724,15427.0
2022-02-07,0.0,4972.651578,0.0,,6.73125,,8,-2.49,59.06,323.47,1.31,,-0.5952436036630643,0.8035453019576487,45.083969465648856,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,73.66666666666667,15912.0,0.0,0.0,1.965,,,501.742,0.0305684102991261,0,winter,bundang_cc,0,501.742,15912.0
2022-02-08,0.0,4970.5126332479995,0.0,,6.4,,8,-3.58,76.59,322.88,1.27,,-0.6034863603024766,0.7973733209287037,60.30708661417323,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,71.10185185185185,15358.0,0.0,0.0,1.905,,,498.784,0.0314555587059772,1,winter,bundang_cc,0,498.784,15358.0
2022-02-09,0.0,5096.7886978080005,0.0,,6.77125,,8,-0.14,56.96,320.0,0.86,,-0.6427876096865396,0.7660444431189778,66.23255813953489,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,68.80555555555556,14862.0,0.0,0.0,1.29,,,501.82,0.0326624498334398,2,winter,bundang_cc,0,501.82,14862.0
2022-02-10,0.0,4547.561880816001,0.0,,6.48875,,8,-2.23,82.39,320.5,0.93,,-0.636078220277764,0.77162458338772,88.59139784946237,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,59.217592592592595,12791.0,0.0,0.0,1.395,,,518.39,0.0389491930133537,3,winter,bundang_cc,0,518.39,12791.0
2022-02-11,0.0,4478.2122127679995,0.0,,6.6049999999999995,,8,1.07,65.09,319.0,0.75,,-0.6560590289905074,0.7547095802227719,86.78666666666668,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,65.07407407407408,14056.0,0.0,0.0,1.125,,,539.575,0.0369683962433819,4,winter,bundang_cc,0,539.575,14056.0
2022-02-12,0.0,4848.805754352,0.0,,7.94375,,8,0.95,47.91,318.5,0.7,,-0.6626200482157378,0.7489557207890019,68.44285714285714,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,62.61574074074075,13525.0,0.0,0.0,1.0499999999999998,,,605.95,0.0428810518754931,5,winter,bundang_cc,0,605.95,13525.0
2022-02-13,0.0,4355.10814032,0.0,,8.86125,,8,-0.12,64.0,318.0,0.69,,-0.6691306063588581,0.7431448254773944,92.7536231884058,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,58.31944444444444,12597.0,0.0,0.0,1.035,,,633.43,0.047876750793436,6,winter,bundang_cc,0,633.43,12597.0
2022-02-14,0.0,4756.078974672,0.0,,9.4375,,8,-0.68,63.53,320.0,0.9,,-0.6427876096865396,0.7660444431189778,70.58888888888889,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,58.879629629629626,12718.0,0.0,0.0,1.35,,,628.925,0.0471213406833409,0,winter,bundang_cc,0,628.925,12718.0
2022-02-15,0.0,5092.84771776,0.0,,9.72875,,8,-7.0,50.53,324.47,1.46,,-0.5811291459785648,0.8138113514164225,34.609589041095894,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,66.5787037037037,14381.0,0.0,0.0,2.19,,,560.6,0.0375194088986453,1,winter,bundang_cc,0,560.6,14381.0
2022-02-16,0.0,6221.7959857920005,0.0,,11.29625,,8,-8.73,47.32,323.58,1.36,,-0.5936998113827054,0.8046866060548914,34.79411764705882,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,78.76851851851852,17014.0,0.0,0.0,2.04,,,534.761,0.0304728635827908,2,winter,bundang_cc,0,534.761,17014.0
2022-02-17,0.0,5950.04130216,0.0,,10.74625,,8,-7.95,56.04,323.3,1.3,,-0.5976251469755207,0.8017756442437544,43.107692307692304,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,78.87037037037037,17036.0,0.0,0.0,1.95,,,597.119,0.0338634928965204,3,winter,bundang_cc,0,597.119,17036.0
2022-02-18,0.0,5107.1365088640005,0.0,,11.18,,8,-0.56,39.96,321.0,1.05,,-0.6293203910498378,0.7771459614569706,38.05714285714286,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,70.8287037037037,15299.0,0.0,0.0,1.5750000000000002,,,629.092,0.0394957537914773,4,winter,bundang_cc,0,629.092,15299.0
2022-02-19,0.0,5188.163735232,0.0,,10.76375,,8,-5.5,50.05,325.47,1.57,,-0.5668376707266758,0.8238295060539873,31.878980891719745,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,71.7175925925926,15491.0,0.0,0.0,2.355,,,631.208,0.039151461139814,5,winter,bundang_cc,0,631.208,15491.0
2022-02-20,0.0,5356.88441784,0.0,,13.35875,,8,-5.39,55.21,324.25,1.37,,-0.5842496656374349,0.811573981965012,40.2992700729927,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,72.05092592592592,15563.0,0.0,0.0,2.055,,,624.845,0.0385996406563072,6,winter,bundang_cc,0,624.845,15563.0
2022-02-21,0.0,6110.796169584,0.0,,9.465,,8,-3.95,49.36,325.88,1.6,,-0.5609280079861784,0.8278645842507444,30.85,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,81.41666666666667,17586.0,0.0,0.0,2.4000000000000004,,,618.194,0.0339588778278236,0,winter,bundang_cc,0,618.194,17586.0
2022-02-22,0.0,5686.17228504,0.0,,9.22125,,8,-7.04,40.64,323.94,1.38,,-0.5886321304637169,0.808401023617453,29.449275362318843,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,78.31018518518519,16915.0,0.0,0.0,2.07,,,595.238,0.0339937127068175,1,winter,bundang_cc,0,595.238,16915.0
2022-02-23,0.0,6081.372243936,0.0,,9.9325,,8,-5.87,37.74,323.87,1.37,,-0.5896193390821546,0.807681270663325,27.54744525547445,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,76.84722222222223,16599.0,0.0,0.0,2.055,,,556.303,0.0324274657229895,2,winter,bundang_cc,0,556.303,16599.0
2022-02-24,0.0,6009.661593216,0.0,,9.8275,,8,-3.51,87.25,324.0,1.35,,-0.5877852522924734,0.8090169943749473,64.62962962962962,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,79.23148148148148,17114.0,0.0,0.0,2.0250000000000004,,,604.036,0.0340915889323173,3,winter,bundang_cc,0,604.036,17114.0
2022-02-25,0.0,4050.18108,0.0,,10.3475,,8,4.07,93.96,317.0,0.57,,-0.6819983600624984,0.7313537016191707,164.8421052631579,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,58.71296296296297,12682.0,0.0,0.0,0.855,,,623.209,0.0468394746749186,4,winter,bundang_cc,0,623.209,12682.0
2022-02-26,0.0,4373.680499712001,0.0,,11.125,,8,0.82,73.29,318.0,0.64,,-0.6691306063588581,0.7431448254773944,114.515625,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,58.46296296296296,12628.0,0.0,0.0,0.96,,,619.149,0.0467382830826466,5,winter,bundang_cc,0,619.149,12628.0
2022-02-27,0.0,4349.982768624,0.0,,12.6775,,8,0.89,93.15,318.0,0.63,,-0.6691306063588581,0.7431448254773944,147.85714285714286,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,58.916666666666664,12726.0,0.0,0.0,0.945,,,601.147,0.0451069534987495,6,winter,bundang_cc,0,601.147,12726.0
2022-02-28,0.0,4258.390898592,0.0,,12.1025,,8,3.78,55.85,316.0,0.43,,-0.6946583704589976,0.7193398003386509,129.88372093023256,0.0,2572.6428571428573,0.0,0.0,1.0,14721.17857142857,29.150899364844715,58.58333333333333,12654.0,0.0,0.0,0.645,,,603.18,0.0454983639054459,0,winter,bundang_cc,0,603.18,12654.0
2022-03-01,0.0,4536.578768688,0.0,,11.45375,,8,-0.05,59.61,318.0,0.68,,-0.6691306063588581,0.7431448254773944,87.66176470588235,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,58.80092592592593,12701.0,0.0,0.0,1.02,,,635.197,0.0476295453643943,1,spring,bundang_cc,0,635.197,12701.0
2022-03-02,0.0,4531.4875192320005,0.0,,9.81375,,8,0.42,87.97,318.0,0.64,,-0.6691306063588581,0.7431448254773944,137.453125,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,58.77777777777777,12696.0,0.0,0.0,0.96,,,640.27,0.0480096758688898,2,spring,bundang_cc,0,640.27,12696.0
2022-03-03,0.0,3558.262783968,0.0,,8.4575,,8,0.81,60.24,316.99,0.49,,-0.6821259949753202,0.7312346593118583,122.93877551020408,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,46.69907407407408,10087.0,0.0,0.0,0.735,,,637.654,0.0594568365562189,3,spring,bundang_cc,0,637.654,10087.0
2022-03-04,0.0,5117.67499896,0.0,,11.2375,,8,5.14,74.72,313.94,0.15,,-0.7200668503280137,0.6939046988302457,498.1333333333333,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,60.56018518518519,13081.0,0.0,0.0,0.2249999999999999,,,638.262,0.0465230564151336,4,spring,bundang_cc,0,638.262,13081.0
2022-03-05,0.0,4385.933906256,0.0,,7.805,,8,-0.66,35.05,319.0,0.79,,-0.6560590289905074,0.7547095802227719,44.36708860759493,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,59.3287037037037,12815.0,0.0,0.0,1.185,,,641.602,0.0476793472824714,5,spring,bundang_cc,0,641.602,12815.0
2022-03-06,0.0,4121.321607936,0.0,,6.23125,,8,-2.13,64.86,319.0,0.77,,-0.6560590289905074,0.7547095802227719,84.23376623376623,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,58.75925925925925,12692.0,0.0,0.0,1.155,,,643.694,0.0482685040613559,6,spring,bundang_cc,0,643.694,12692.0
2022-03-07,0.0,4017.223600848001,0.0,,8.373750000000001,,8,-0.62,43.39,317.99,0.63,,-0.6692602994069952,0.743028028837176,68.87301587301587,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,54.9537037037037,11870.0,0.0,0.0,0.945,,,647.419,0.0517214451317799,0,spring,bundang_cc,0,647.419,11870.0
2022-03-08,0.0,3231.3128201279997,0.0,,6.885,,8,1.62,92.41,315.0,0.31,,-0.7071067811865477,0.7071067811865474,298.09677419354836,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,45.99074074074074,9934.0,0.0,0.0,0.4649999999999999,,,663.133,0.0625766421918079,1,spring,bundang_cc,0,663.133,9934.0
2022-03-09,0.0,3151.831744368,0.0,,8.53125,,8,2.72,80.31,313.94,0.12,,-0.7200668503280137,0.6939046988302457,669.25,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,46.0,9936.0,0.0,0.0,0.18,,,676.825,0.0637742542631203,2,spring,bundang_cc,0,676.825,9936.0
2022-03-10,0.0,3124.9221933599997,0.0,,8.2475,,8,4.41,53.04,312.97,0.02,,-0.73171069485676,0.6816153306904398,530.4,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,45.125,9747.0,0.0,0.0,0.03,,,676.592,0.0649096779689765,3,spring,bundang_cc,0,676.592,9747.0
2022-03-11,0.0,2405.517609456,0.0,,7.36625,,8,7.44,86.95,309.0,0.01,,-0.7771459614569708,0.6293203910498375,869.5,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,34.041666666666664,7353.0,0.0,0.0,0.015,,,676.416,0.0842422412788178,4,spring,bundang_cc,0,676.416,7353.0
2022-03-12,0.0,2447.452712592,0.0,,8.66125,,8,15.61,66.27,305.88,0.02,,-0.8102462736564354,0.5860895631436043,662.6999999999999,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,33.73148148148148,7286.0,0.0,0.0,0.03,,,667.833,0.083963668837402,5,spring,bundang_cc,0,667.833,7286.0
2022-03-13,0.0,2293.884628416,0.0,,8.175,,8,10.87,100.0,309.0,0.01,,-0.7771459614569708,0.6293203910498375,1000.0,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,33.43055555555556,7221.0,0.0,0.0,0.015,,,649.156,0.0824832442965552,6,spring,bundang_cc,0,649.156,7221.0
2022-03-14,0.0,2326.887588096,0.0,,8.38,,8,4.48,99.72,315.0,0.26,,-0.7071067811865477,0.7071067811865474,383.53846153846155,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,36.01851851851852,7780.0,0.0,0.0,0.39,,,642.834,0.0763203928748922,0,spring,bundang_cc,0,642.834,7780.0
2022-03-15,0.0,2804.944750848,0.0,,9.83875,,8,4.54,87.84,313.5,0.12,,-0.7253743710122879,0.6883545756937537,732.0,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,35.19907407407407,7603.0,0.0,0.0,0.18,,,674.917,0.0815322260418895,1,spring,bundang_cc,0,674.917,7603.0
2022-03-16,0.0,2687.084104608,0.0,,8.3225,,8,10.57,65.44,308.0,0.01,,-0.7880107536067218,0.6156614753256585,654.4,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,34.013888888888886,7347.0,0.0,0.0,0.015,,,679.963,0.084709870968634,2,spring,bundang_cc,0,679.963,7347.0
2022-03-17,0.0,3764.853000576,0.0,,8.54375,,8,7.56,75.73,312.0,0.04,,-0.7431448254773946,0.6691306063588578,757.3,0.0,1622.0967741935483,0.0,0.0,1.0,9263.41935483871,28.63431876923639,46.254629629629626,9991.0,0.0,0.0,0.06,,,688.793,0.0644949766348467,3,spring,bundang_cc,0,688.793,9991.0
