scenario,description,SOx_current,SOx_optimal,SOx_reduction_pct,NOx_current,NOx_optimal,NOx_reduction_pct,먼지_current,먼지_optimal,먼지_reduction_pct,current_utilization,optimal_utilization,current_gen_mwh,optimal_gen_mwh,social_cost_saving_krw,replacement_cost_krw
A_summer_stagnation,여름 고온·고습·저풍속 (대기정체일),84.78931427001953,78.03532409667969,7.965614808289553,2990.143798828125,2246.444580078125,24.871687409865206,313.0072326660156,202.04554748535156,35.4501984620471,0.6875218698382901,0.5,4609.0,3292.0,1672897.0,61729606.74746596
B_winter_cold,겨울 저온·건조·강풍 (난방수요 피크),75.9664535522461,69.20638275146484,8.89875791836458,3159.7158203125,2294.13037109375,27.394408182351743,357.3899230957031,275.1993713378906,22.997445212187255,0.6875218698382901,0.5,4609.0,3292.0,1910364.0,61729606.74746596
C_solar_max,"태양광 최대 발전일 (맑은 여름날, 석탄 감발 여력)",85.98054504394531,80.45979309082031,6.420931561091294,2944.390625,2226.2109375,24.39145408907828,320.65435791015625,197.34317016601562,38.4561084863506,0.6875218698382901,0.5,4609.0,3292.0,1627433.0,61729606.74746596
D_wind_max,"풍력 최대 발전일 (저기압·전선 통과, 강풍·흐림)",71.04582214355469,64.89895629882812,8.651973697068701,2877.4443359375,2256.95361328125,21.563952251194042,284.4278564453125,228.16070556640625,19.78257389487617,0.6875218698382901,0.5,4609.0,3292.0,1368045.0,61729606.74746596
E_spring_dust,봄 황사 잔류·약풍 (초미세먼지 주의보 지속),69.12328338623047,63.91200637817383,7.539105136164206,3036.424560546875,2200.330322265625,27.535485292302646,342.2115783691406,202.27786254882812,40.890993953853666,0.6875218698382901,0.5,4609.0,3292.0,1891235.5,61729606.74746596
F_winter_stagnation,"겨울 대기정체 (계절관리제 시행기간, 12~3월)",67.1266860961914,64.91622161865234,3.2929742343775237,2945.1796875,2173.379150390625,26.205550051328576,339.4856872558594,214.50143432617188,36.81576502973184,0.6875218698382901,0.5,4609.0,3292.0,1741278.5,61729606.74746596
G_renewable_peak_spring,"봄·가을 이행기 신재생 우세 (태양광+풍력 합계 최대, 석탄 감발 압력)",72.0958480834961,66.88456726074219,7.22826759277259,3018.2275390625,2269.61279296875,24.803124893833527,308.5186462402344,223.31163024902344,27.618108995870138,0.6875218698382901,0.5,4609.0,3292.0,1662764.5,61729606.74746596
H_summer_peak,폭염·냉방수요 피크 (전력 계통 최대 급전 요구),85.66645050048828,78.91246032714844,7.884055115953879,2977.160888671875,2235.773681640625,24.902490485221517,328.24761962890625,201.87966918945312,38.49775074753501,0.6875218698382901,0.5,4609.0,3292.0,1679834.5,61729606.74746596
